time,speed,baro_pressure,amb_air_temp,accelerator_pos_d,accelerator_pos_e,
230303_131725,30.199842649859626,91.77562764762435,-81.91121932156663,-76.93038419869869,64.2784639294384,
230303_131726,30.164222883422845,91.7522574727854,-81.94735379387073,-76.96656124655797,64.2434945683246,
230303_131727,30.125166155681182,91.72566943382189,-81.98680468703297,-77.00602983512212,64.20502806539726,
230303_131727,30.08774416170092,91.69926491543171,-82.0244400279693,-77.04365415218766,64.16805297901448,
230303_131728,30.053239526845314,91.67412266693418,-82.05900061182149,-77.07818060151273,64.13385878049674,
230303_131728,30.017039102679544,91.64692993566436,-82.09511567343337,-77.11423531977121,64.09788003923903,
230303_131729,29.974266481711158,91.61372905944822,-82.13759802839853,-77.15661410865977,64.05523261408688,
230303_131729,29.938910133109644,91.58540832986384,-82.17255947462563,-77.19146357024545,64.01986785874482,
230303_131730,29.904410492755197,91.55700555298353,-82.20653794949182,-77.22530965857156,63.985261931593996,
230303_131730,29.869138850387916,91.52717615078458,-82.24113690557428,-77.25974942075656,63.94978066316582,
230303_131731,29.82820491485183,91.49154238651377,-82.28111058386268,-77.2995077861869,63.90847380843514,
230303_131732,29.793080875460728,91.46008121528862,-82.31525418471003,-77.33344000344849,63.87291677984074,
230303_131732,29.758863831959456,91.4286293487896,-82.3483741176393,-77.36632981897756,63.838175427912326,
230303_131733,29.72009369184594,91.3920096115961,-82.385727414121,-77.40339279143083,63.798685769934615,
230303_131733,29.68360864225452,91.35656491549871,-82.42070526559723,-77.43806782696726,63.76139810825947,
230303_131734,29.650401004666442,91.32344552807461,-82.45238931120738,-77.4694504073803,63.727350324125574,
230303_131734,29.613725785651248,91.28587813940264,-82.48720686007327,-77.50390521770936,63.689620920861465,
230303_131735,29.575178037247543,91.2452197296835,-82.52359471476443,-77.53987650076446,63.64981544161184,
230303_131736,29.543566065273367,91.21093207946141,-82.55326837813922,-77.5691801011867,63.61705143924123,
230303_131736,29.5129089988131,91.17682112897361,-82.58189380970447,-77.59742078621464,63.585167488684505,
230303_131737,29.47935161970773,91.13845512033997,-82.61304560179671,-77.6281204839521,63.55013593549098,
230303_131737,29.448011030954248,91.1015883547608,-82.64195649135016,-77.6565779783451,63.51728641480919,
230303_131738,29.419005951314386,91.0665129192333,-82.66854391392555,-77.68271701165685,63.48676281922856,
230303_131738,29.390575551638523,91.03117204054176,-82.69443474865727,-77.70813942746813,63.45672141037191,
230303_131739,29.356748770293304,90.98777478337523,-82.72500156997147,-77.73810832604667,63.42080569689556,
230303_131739,29.330897674124568,90.95352807331109,-82.748170080224,-77.76078732698521,63.393220144723124,
230303_131740,29.304692128022904,90.91775636757305,-82.77146967380797,-77.78355892517487,63.36512162924443,
230303_131741,29.278984102577898,90.88152316706119,-82.79412525033668,-77.80566218997187,63.337410972174006,
230303_131741,29.25169587688035,90.84167867167639,-82.81792868218139,-77.82883768938865,63.307820334378725,
230303_131742,29.22934745485965,90.80784954689769,-82.83721144936412,-77.84757014565953,63.283433436848256,
230303_131742,29.206469318218417,90.77194685579354,-82.85672640321569,-77.86648345751549,63.25830619155468,
230303_131743,29.180518230324765,90.72942078671004,-82.87854417013247,-77.88756455064757,63.22957399849516,
230303_131743,29.160882547319144,90.69575366084369,-82.89478896043539,-77.90320708035668,63.20764379420609,
230303_131744,29.14272308284719,90.66326655559556,-82.90957358140366,-77.91739404309405,63.187189857147395,
230303_131745,29.122505254189814,90.62527361172008,-82.92571164415337,-77.93281180110375,63.16418472037329,
230303_131745,29.10421951993479,90.58888904415747,-82.93994993355324,-77.94633774026961,63.14311990000927,
230303_131746,29.089468193464537,90.55779376101685,-82.95112790162206,-77.95688856376414,63.12590409515844,
230303_131746,29.075534347683462,90.52662339948729,-82.96136847110519,-77.96649893263071,63.109383874457,
230303_131747,29.060463284524957,90.49036253292921,-82.97199461185373,-77.97633277224463,63.09125051231957,
230303_131747,29.049091638092726,90.46066565543624,-82.97959926128527,-77.98328157546887,63.07724814041968,
230303_131748,29.038880965021455,90.43163691742201,-82.98600961175138,-77.98903187471996,63.06437360221381,
230303_131748,29.029218509186407,90.40123778212312,-82.99155795276552,-77.99386742324043,63.05181642275632,
230303_131749,29.019459686598832,90.36602413707134,-82.9963640192762,-77.99781776942228,63.03855814971665,
230303_131750,29.012934403942467,90.3381581432771,-82.9988138005799,-77.99956530390423,63.029141476611855,
230303_131750,29.007904819137654,90.31219168320624,-82.99990860953876,-77.99998372188108,63.02131039763817,
230303_131751,29.00422020938176,90.2879731059875,-82.99979201871547,-77.99921518762646,63.01491020720707,
230303_131751,29.00141150117069,90.26129530466385,-82.9982504734982,-77.99692931280151,63.00898265428453,
230303_131752,29.000121285463862,90.2365035673703,-82.99532580628554,-77.99328528879829,63.00465944551038,
230303_131752,29.000197043475634,90.2141083675732,-82.99128068380315,-77.9885643457018,63.00186878112838,
230303_131753,29.00200007520137,90.18801668780942,-82.98462942631326,-77.98108979786653,63.000157345967914,
230303_131753,29.004685410735686,90.16887615973631,-82.97820973587017,-77.97403760713757,63.00012550974835,
230303_131754,29.00852454398867,90.15054589853474,-82.97062899100402,-77.96582458629032,63.001233202092195,
230303_131755,29.014645833133567,90.12978308335906,-82.96003830759285,-77.95448058547665,63.00407974000136,
230303_131755,29.0220379315573,90.11124826281338,-82.94840494904162,-77.94213436502187,63.00835185139792,
230303_131756,29.029792420198053,90.09601707361162,-82.93694601025037,-77.93005443266469,63.013371086672784,
230303_131756,29.038599625852566,90.08198956208648,-82.92450984351329,-77.91701145828002,63.01948929523158,
230303_131757,29.051100624271026,90.06603517069286,-82.90755735452387,-77.89931677328445,63.02867853841855,
230303_131757,29.063057609061367,90.05379296899771,-82.89187615444568,-77.88301653255708,63.03785311794737,
230303_131758,29.075573266773198,90.04326907723687,-82.87586721356257,-77.8664285800632,63.04774871026492,
230303_131758,29.090253556163873,90.03319689836377,-82.85749112387488,-77.84744173346509,63.05964578746141,
230303_131759,29.108880809770707,90.02313486610716,-82.83465497570666,-77.82391245258617,63.075088503032546,
230303_131800,29.12476158283395,90.01645191207098,-82.81552101522664,-77.80424462393968,63.08849623021961,
230303_131800,29.1424534743702,90.0106676489194,-82.79449857489938,-77.78267743254625,63.10364503456925,
230303_131801,29.164680754197885,90.00544769805418,-82.76844886924748,-77.75600495762893,63.12293861554811,
230303_131801,29.185698093780065,90.00225980447375,-82.74412619908475,-77.73114604133822,63.14140507655857,
230303_131802,29.20714707991039,90.00048641544313,-82.71956567891979,-77.70608281859711,63.16043969491881,
230303_131802,29.231364583859452,90.0000287248527,-82.69210808490325,-77.67810413742036,63.182128379335545,
230303_131803,29.257540141489848,90.00113027925654,-82.66271270699401,-77.64819359838228,63.20577439506284,
230303_131804,29.282433139735218,90.00352443365509,-82.6349957073463,-77.62002721944108,63.22843369933507,
230303_131804,29.30670336503466,90.006981172577,-82.60817059775704,-77.59279777894773,63.2506693767126,
230303_131805,29.33262942083882,90.0117751914957,-82.57971008723055,-77.56393848759589,63.27456269526859,
230303_131805,29.361971517570918,90.01844221974625,-82.54771906407413,-77.53153353823039,63.30176266301635,
230303_131806,29.388474016315026,90.02549607560067,-82.51900646751112,-77.50247812018512,63.326462064511425,
230303_131806,29.415947290951205,90.03375729091603,-82.48940989294752,-77.4725547494445,63.35218735173254,
230303_131807,29.45213178657136,90.04599430722834,-82.45066866029723,-77.43342394798695,63.38624271582418,
230303_131807,29.48143924761876,90.05695154590519,-82.41947530225683,-77.40194653867263,63.41395922803893,
230303_131808,29.511264868882808,90.06899709244489,-82.387888617366,-77.3700976991281,63.44227993923603,
230303_131808,29.54470411024541,90.0835102288856,-82.35265316123785,-77.3345987074683,63.47416065534254,
230303_131809,29.58191911275204,90.10084131740018,-82.31364762701868,-77.29533535292983,63.5097916633491,
230303_131810,29.61457729757094,90.1170180049168,-82.27958924617378,-77.26107986731972,63.541183333747355,
230303_131810,29.647047761782733,90.13395532778387,-82.24587755467303,-77.2271979032356,63.57250352604627,
230303_131811,29.68897179404853,90.15702686429559,-82.2025636142994,-77.18370033483777,63.613095954798055,
230303_131811,29.722196422271335,90.17623605960546,-82.16840106131991,-77.14942010848421,63.645383364775796,
230303_131812,29.755359474394968,90.19619706521998,-82.13444102438008,-77.11536632240347,63.677711461675514,
230303_131812,29.789465381056086,90.21752334466333,-82.09965650113247,-77.08050940172477,63.71106051941518,
230303_131813,29.82574788580391,90.24107689550775,-82.06280524275782,-77.04360722039294,63.746648435501626,
230303_131813,29.859693302155716,90.26390517985955,-82.02846771719985,-77.00924586437792,63.78004508880254,
230303_131814,29.894500025845886,90.28809421965103,-81.9933971094445,-76.97417436553941,63.8143888855186,
230303_131815,29.935491722596897,90.31758263558308,-81.95227163453995,-76.93307798079836,63.85496318492663,
230303_131815,29.972621892561605,90.34521881620641,-81.9151839443627,-76.89604452306396,63.89183343476111,
230303_131816,30.006664043575533,90.37132558772726,-81.8813167200813,-76.86225014499297,63.92573543268075,
230303_131816,30.041344071277255,90.39867715887328,-81.846948455925,-76.82797885516452,63.96036916058892,
230303_131817,30.084747920414188,90.43398672257302,-81.80412536098214,-76.78530957306913,64.00385259188117,
230303_131817,30.11866608713226,90.46241941583153,-81.77080950400727,-76.7521391989911,64.03794016644,
230303_131818,30.153970958806664,90.49280614305582,-81.7362715168479,-76.71777647378526,64.07352241413493,
230303_131818,30.19232331239175,90.52674470696138,-81.69891645983965,-76.68057700638909,64.11236048948165,
230303_131819,30.2299331329437,90.56098454729191,-81.662454095466,-76.6444203895428,64.15043857328284,
230303_131820,30.26386132159805,90.59270680040271,-81.6296466553829,-76.61185774309162,64.18502047806412,
230303_131820,30.296544567255708,90.62403392634994,-81.59830039386985,-76.58076948805282,64.21830314137458,
230303_131821,30.33481703341549,90.6617087495325,-81.56169621868582,-76.5444978268718,64.25748058642338,
230303_131821,30.367272968804844,90.6945260191766,-81.53080853335956,-76.51391827067211,64.29081475543612,
230303_131822,30.399138285238635,90.72755358804284,-81.50062569390397,-76.48406223787298,64.32364542668522,
230303_131822,30.43175625824516,90.76222687196346,-81.46988297744264,-76.45368012063274,64.35736203411024,
230303_131823,30.47018876318548,90.80426499146697,-81.43386934528388,-76.41812701183667,64.39724012879485,
230303_131823,30.500253398636122,90.83809566309671,-81.40586406130575,-76.39051044666785,64.42855631840662,
230303_131824,30.53004358560345,90.87248849491259,-81.37826844421579,-76.36332622211607,64.45969778916304,
230303_131825,30.561945866306566,90.9103453490565,-81.34889762415186,-76.33442683841136,64.49317809794746,
230303_131825,30.59361228981185,90.94905067522579,-81.31994345326383,-76.30597458911879,64.52655490320714,
230303_131826,30.620690393845393,90.98311217995571,-81.29535512895289,-76.28184449498204,64.5552186557673,
230303_131826,30.647666397016152,91.01800512387025,-81.27102920976485,-76.25800397597023,64.58389686471371,
230303_131827,30.67849913168143,91.05917146555254,-81.2434525875738,-76.23102083075636,64.61683916622759,
230303_131827,30.703141180452505,91.09315874392958,-81.22160495437024,-76.20968022345382,64.64330591060893,
230303_131828,30.727251293152417,91.12744958466702,-81.20041233666352,-76.18901491328153,64.66933370743143,
230303_131828,30.75181264354526,91.1635571283292,-81.17903080210216,-76.1682059279261,64.69599862090104,
230303_131829,30.77887740864717,91.20490080632229,-81.15574502672888,-76.14559790047093,64.72557996864025,
230303_131829,30.79988892524218,91.23828399745751,-81.13789473343522,-76.12831249840427,64.7487094059436,
230303_131830,30.822510304585943,91.27568208278987,-81.11893440688117,-76.11000421279041,64.77379697719383,
230303_131831,30.842714889383664,91.31057210051776,-81.10226271683975,-76.09395968233673,64.79639413990343,
230303_131831,30.86280740616845,91.34692027598797,-81.08597551699722,-76.07834588922114,64.81907679694547,
230303_131832,30.880715220243474,91.38098237526663,-81.07175383376685,-76.06477455282197,64.83950579849535,
230303_131832,30.896844741366216,91.41329767752553,-81.05923358627659,-76.052889314435,64.85811493455076,
230303_131833,30.91348572331846,91.44865421625133,-81.0466728502176,-76.0410444376107,64.87757155731445,
230303_131833,30.92695327683291,91.47915986661249,-81.03684187521768,-76.03184975236645,64.89355927320892,
230303_131834,30.939432833187837,91.50937655150285,-81.02807669182452,-76.0237328556165,64.90862289084727,
230303_131834,30.952369544868592,91.54333346951783,-81.01945599242755,-76.01586346774612,64.92457446751695,
230303_131835,30.963278188162583,91.57486870603576,-81.01269977190064,-76.00982813843315,64.93839572538597,
230303_131836,30.971979523545624,91.60279446791773,-81.00780063550825,-76.00558746426927,64.94977410699497,
230303_131836,30.97955035185466,91.63011616503917,-81.00407268579603,-76.00252347262808,64.96006019244851,
230303_131837,30.98745418883192,91.66367071176575,-81.00107025736854,-76.00036567362892,64.97144092521218,
230303_131837,30.992324716571968,91.68914465689033,-81.00006817750521,-76.0000284889335,64.97906630401079,
230303_131838,30.9959696245152,91.71349439514731,-81.00025283855389,-76.00086987384225,64.98544758497033,
230303_131838,30.998556729842317,91.73830364426705,-81.00171453371738,-76.00302428579933,64.99093762423034,
230303_131839,30.99993435408019,91.76614845323316,-81.00508017451564,-76.00719936864374,64.99572904246669,
230303_131840,30.99961888959367,91.7906647598926,-81.00977128574182,-76.01263518024777,64.9985752068878,
230303_131840,30.998058976419337,91.81143362487465,-81.01520663278944,-76.01872847522645,64.99982551639803,
230303_131841,30.994659776178164,91.83474916042152,-81.02317145553076,-76.02746644576737,64.99974923758684,
230303_131841,30.99014004583429,91.85462489823566,-81.03179481826483,-76.03678286971434,64.9982276525429,
230303_131842,30.984605299120425,91.87234558847051,-81.04118459971598,-76.04682209073927,64.99551950488312,
230303_131842,30.97787785899188,91.88893637521066,-81.05172288484451,-76.05800079135422,64.99159609981305,
230303_131843,30.96928115864846,91.90559904017414,-81.06438699170523,-76.0713466309302,64.98600328862517,
230303_131843,30.960373020457567,91.91947523477003,-81.07691050930234,-76.08447450902607,64.97977512463142,
230303_131844,30.950134951976047,91.93255007045214,-81.0907957590173,-76.09896786446915,64.97225040718436,
230303_131844,30.937390482101588,91.94579067989689,-81.10754368335485,-76.11638138365055,64.96249612166868,
230303_131845,30.923839984831478,91.95717665108441,-81.12487488723515,-76.13433923121562,64.95178128605103,
230303_131846,30.910426956239377,91.9663822060657,-81.14166518438958,-76.15168764813443,64.94091157512288,
230303_131846,30.895608218571446,91.97467979141756,-81.15988402704423,-76.17046672158665,64.92866365551308,
230303_131847,30.877281550856353,91.98277324604986,-81.18203232493748,-76.19324258904228,64.9132395850303,
230303_131847,30.85979063419234,91.98868502295257,-81.20285012635607,-76.21460477067721,64.89828752493068,
230303_131848,30.841628376319964,91.99327877838728,-81.2241938273711,-76.23646722511836,64.88256435692871,
230303_131848,30.822059002104634,91.99674286652558,-81.24692846795928,-76.25971610450337,64.8654334186539,
230303_131849,30.783691881156688,91.99986711594937,-81.29085292721739,-76.30453832571014,64.83137890259769,
230303_131850,30.761963161342397,91.99983898048865,-81.3154111611466,-76.32955089576699,64.81186311780246,
230303_131850,30.736391680487728,91.99840071809791,-81.34406415286416,-76.35869624641909,64.78871656910417,
230303_131851,30.708248299706067,91.9952729090864,-81.37532581223626,-76.39045329753472,64.76304481088427,
230303_131851,30.683265473086582,91.99129284362974,-81.40286396884859,-76.41839496942671,64.7401024030745,
230303_131852,30.65572928208697,91.98573046768497,-81.43300880992481,-76.44894917611362,64.714665128591,
230303_131853,30.624783526077202,91.9781494687751,-81.46665109837433,-76.48301148065426,64.68590842312722,
230303_131853,30.597443724432708,91.97038538678734,-81.49618466854736,-76.51288401754772,64.660366461928,
230303_131854,30.569733190797056,91.9615777867544,-81.52595283801085,-76.5429674902331,64.63435838414047,
230303_131854,30.54046077991962,91.95132165810394,-81.55723051682838,-76.57454960717551,64.60676286531015,
230303_131855,30.505044488658275,91.93769817546547,-81.59485821875043,-76.612509044208,64.57322033901781,
230303_131855,30.475214911865073,91.92525976537034,-81.6263799304397,-76.6442811659964,64.54484591531742,
230303_131856,30.445277138520872,91.91194321172723,-81.65786869666653,-76.6759961434499,64.51626225190411,
230303_131856,30.41103246227054,91.8957422033573,-81.69371622592735,-76.71207329314794,64.48344280929633,
230303_131857,30.376566171379842,91.87844508410937,-81.7296204708099,-76.74817878676137,64.45028446793874,
230303_131857,30.343691329488127,91.86106297795413,-81.76371066854355,-76.78243433754078,64.4185443602098,
230303_131858,30.30167740123367,91.83764811919667,-81.80706553225258,-76.82596437629586,64.37782738139946,
230303_131859,30.259579439785906,91.81289064182762,-81.85027799936715,-76.86931335737938,64.33686357236786,
230303_131859,30.22630430912187,91.79243660140963,-81.88427758455724,-76.90339419669901,64.30437188326009,
230303_131900,30.192027696093195,91.77057283658398,-81.91916002218929,-76.93833642548084,64.27080095011345,
230303_131900,30.153200944198378,91.7448554652464,-81.95850487538134,-76.977720369306,64.23265210340321,
230303_131901,30.113663742118703,91.71764966665957,-81.99838968541805,-77.01761434132185,64.19367529776342,
230303_131902,30.078439376523978,91.69255978131163,-82.03377314631258,-77.05298032104433,64.15884147158772,
230303_131902,30.043249157782792,91.66670135640827,-82.06898212775991,-77.0881479682316,64.12394020671734,
230303_131903,30.005949900642626,91.63843366022796,-82.10614931019227,-77.12524546256222,64.08683750665931,
230303_131903,29.968906250807915,91.6094865494344,-82.14290740591659,-77.16190806120292,64.04987762885936,
230303_131904,29.934713673789982,91.58199413013052,-82.17669971079295,-77.1955889395813,64.01566366016985,
230303_131904,29.898526585705042,91.55208530648474,-82.21231950703644,-77.23106634228687,63.97935017845893,
230303_131905,29.856831821080934,91.51657812261239,-82.25317564361737,-77.27172691451634,63.93737624894292,
230303_131905,29.822867844298077,91.48681498477436,-82.28630806543914,-77.30467475885068,63.90307771086486,
230303_131906,29.789112384488696,91.45647440678758,-82.31910267767401,-77.33726302705188,63.86889271027002,
230303_131906,29.75541421569114,91.42541379342964,-82.35170522272347,-77.3696363784877,63.83466724566981,
230303_131907,29.722285499407576,91.39410822574125,-82.38362070869378,-77.40130335341571,63.80092189103463,
230303_131908,29.682309352239788,91.35528466419574,-82.42194771175456,-77.43929894703571,63.760067922056784,
230303_131908,29.64693640455454,91.3199417439523,-82.45568638002797,-77.47271456675257,63.72379190732531,
